x,y,z,u,v,dist,gsd,visible,change
733401.50,4051452.75,2440.30,712,1978,727.5,0.191,1,gain
733402.50,4051452.75,2440.81,714,1975,728.4,0.191,1,gain
733403.50,4051452.75,2440.81,717,1975,729.3,0.192,1,gain
733404.50,4051452.75,2441.36,719,1971,730.2,0.192,1,gain
733413.50,4051452.75,2446.87,741,1938,738.5,0.194,1,gain
733416.50,4051452.75,2448.14,748,1931,741.2,0.195,1,gain
733425.50,4051452.75,2451.41,769,1911,749.5,0.197,1,gain
733426.50,4051452.75,2451.96,771,1908,750.4,0.197,1,gain
733432.50,4051452.75,2455.04,785,1891,756.0,0.199,1,gain
733433.50,4051452.75,2455.44,787,1888,756.9,0.199,1,gain
733438.50,4051452.75,2457.39,798,1877,761.5,0.200,1,gain
733462.50,4051452.75,2466.36,850,1829,783.9,0.206,1,gain
733385.50,4051451.75,2430.27,678,2041,712.7,0.187,1,gain
733399.50,4051451.75,2438.69,713,1988,725.3,0.191,1,gain
733400.50,4051451.75,2439.14,715,1985,726.2,0.191,1,gain
733402.50,4051451.75,2440.49,720,1977,728.0,0.191,1,gain
733432.50,4051451.75,2454.26,791,1895,755.6,0.199,1,gain
733433.50,4051451.75,2454.69,793,1892,756.5,0.199,1,gain
733435.50,4051451.75,2455.44,797,1888,758.4,0.199,1,gain
733387.50,4051450.75,2430.76,689,2037,714.1,0.188,1,gain
733394.50,4051450.75,2435.28,707,2009,720.4,0.189,1,gain
733401.50,4051450.75,2439.54,724,1982,726.8,0.191,1,gain
733402.50,4051450.75,2440.12,726,1979,727.7,0.191,1,gain
733386.50,4051449.75,2429.86,693,2043,712.9,0.187,1,gain
733387.50,4051449.75,2430.57,695,2038,713.8,0.188,1,gain
733390.50,4051449.75,2432.30,703,2027,716.5,0.188,1,gain
733392.50,4051449.75,2433.88,708,2017,718.2,0.189,1,gain
733393.50,4051449.75,2434.62,710,2013,719.1,0.189,1,gain
733402.50,4051449.75,2439.75,732,1981,727.3,0.191,1,gain
733391.50,4051448.75,2432.36,712,2027,717.0,0.188,1,gain
733396.50,4051448.75,2434.70,724,2012,721.5,0.190,1,gain
733399.50,4051448.75,2437.21,731,1996,724.2,0.190,1,gain
733388.50,4051447.75,2430.30,710,2039,713.9,0.188,1,gain
733389.50,4051447.75,2430.85,713,2036,714.8,0.188,1,gain
733391.50,4051447.75,2432.09,718,2028,716.6,0.188,1,gain
733395.50,4051447.75,2433.76,728,2017,720.2,0.189,1,gain
733401.50,4051447.75,2437.86,742,1992,725.6,0.191,1,gain
733471.50,4051447.75,2471.12,895,1804,790.6,0.208,1,gain
733474.50,4051447.75,2471.86,901,1801,793.5,0.208,1,gain
733610.50,4051447.75,2517.87,1128,1608,924.0,0.243,1,gain
733393.50,4051446.75,2432.74,729,2024,718.0,0.189,1,gain
733394.50,4051446.75,2432.74,731,2023,719.0,0.189,1,gain
733609.50,4051446.75,2517.61,1131,1608,922.7,0.242,1,gain
733612.50,4051446.75,2518.72,1135,1604,925.6,0.243,1,gain
733390.50,4051445.75,2431.19,727,2033,714.9,0.188,1,gain
733391.50,4051445.75,2431.79,730,2030,715.8,0.188,1,gain
733392.50,4051445.75,2432.30,732,2026,716.7,0.188,1,gain
733460.50,4051445.75,2464.94,884,1836,779.6,0.205,1,gain
733390.50,4051444.75,2430.84,734,2035,714.6,0.188,1,gain
733389.50,4051443.75,2429.67,737,2043,713.3,0.187,1,gain
733390.50,4051443.75,2430.33,740,2038,714.2,0.188,1,gain
733387.50,4051442.75,2428.30,739,2051,711.1,0.187,1,gain
733388.50,4051442.75,2428.79,741,2048,712.0,0.187,1,gain
733488.50,4051440.75,2478.42,965,1768,804.4,0.211,1,gain
733658.50,4051440.75,2533.89,1222,1554,968.9,0.255,1,gain
733315.50,4051439.75,2398.30,558,2277,646.1,0.170,1,gain
733489.50,4051439.75,2478.45,972,1768,805.0,0.212,1,gain
733490.50,4051439.75,2478.76,974,1766,805.9,0.212,1,gain
733492.50,4051439.75,2479.43,978,1763,807.8,0.212,1,gain
733495.50,4051439.75,2480.52,983,1758,810.7,0.213,1,gain
733656.50,4051439.75,2533.57,1224,1555,966.7,0.254,1,gain
733662.50,4051439.75,2535.21,1231,1550,972.6,0.256,1,gain
733483.50,4051438.75,2475.38,966,1783,798.9,0.210,1,gain
733490.50,4051438.75,2478.73,979,1767,805.6,0.212,1,gain
733491.50,4051438.75,2479.13,981,1765,806.5,0.212,1,gain
733492.50,4051438.75,2479.58,983,1763,807.5,0.212,1,gain
733501.50,4051437.75,2483.90,1004,1742,815.8,0.214,1,gain
733660.50,4051437.75,2534.64,1237,1552,970.1,0.255,1,gain
733661.50,4051437.75,2535.15,1238,1550,971.0,0.255,1,gain
733659.50,4051436.75,2534.15,1240,1553,968.8,0.255,1,gain
733670.50,4051436.75,2537.29,1253,1544,979.6,0.257,1,gain
733655.50,4051435.75,2533.05,1240,1557,964.6,0.253,1,gain
733656.50,4051435.75,2533.43,1241,1555,965.6,0.254,1,gain
733657.50,4051435.75,2533.43,1242,1556,966.5,0.254,1,gain
733658.50,4051435.75,2533.80,1243,1555,967.5,0.254,1,gain
733659.50,4051435.75,2534.14,1244,1553,968.5,0.254,1,gain
733661.50,4051435.75,2535.06,1247,1550,970.5,0.255,1,gain
733501.50,4051434.75,2484.03,1019,1741,814.8,0.214,1,gain
733660.50,4051434.75,2534.72,1250,1551,969.2,0.255,1,gain
733672.50,4051434.75,2537.74,1264,1543,981.0,0.258,1,gain
733310.50,4051425.75,2397.67,640,2283,635.9,0.167,1,gain
733409.50,4051423.75,2438.11,903,1988,724.3,0.190,1,gain
733167.50,4051422.75,2386.23,77,2544,509.0,0.134,1,gain
733252.50,4051422.75,2383.44,468,2440,583.9,0.153,1,gain
733253.50,4051422.75,2383.71,472,2436,584.7,0.154,1,gain
733721.50,4051422.75,2549.24,1367,1515,1026.1,0.270,1,gain
733252.50,4051421.75,2383.43,476,2439,583.4,0.153,1,gain
733161.50,4051419.75,2381.30,73,2600,503.1,0.132,1,gain
733172.50,4051418.75,2387.67,143,2520,511.1,0.134,1,gain
733256.50,4051418.75,2385.20,514,2421,585.5,0.154,1,gain
733172.50,4051417.75,2387.54,153,2520,510.7,0.134,1,gain
733259.50,4051417.75,2385.88,533,2412,587.7,0.154,1,gain
733259.50,4051416.75,2385.99,540,2411,587.3,0.154,1,gain
733171.50,4051414.75,2386.58,177,2529,508.5,0.134,1,gain
733175.50,4051414.75,2389.25,197,2498,511.6,0.134,1,gain
733263.50,4051411.75,2388.03,592,2390,588.6,0.155,1,gain
733264.50,4051410.75,2388.03,603,2389,589.1,0.155,1,gain
733168.50,4051409.75,2386.10,209,2536,503.6,0.132,1,gain
733173.50,4051409.75,2389.34,234,2498,507.5,0.133,1,gain
733263.50,4051409.75,2388.06,607,2390,587.7,0.154,1,gain
733679.50,4051409.75,2538.12,1377,1544,981.4,0.258,1,gain
733680.50,4051409.75,2538.36,1378,1544,982.3,0.258,1,gain
733168.50,4051408.75,2386.33,219,2533,503.1,0.132,1,gain
733169.50,4051408.75,2386.76,224,2528,503.9,0.132,1,gain
733173.50,4051408.75,2389.78,244,2494,506.9,0.133,1,gain
733167.50,4051407.75,2386.12,223,2536,501.7,0.132,1,gain
733168.50,4051407.75,2386.69,228,2529,502.5,0.132,1,gain
733169.50,4051407.75,2387.09,233,2524,503.3,0.132,1,gain
733167.50,4051406.75,2386.74,233,2530,501.2,0.132,1,gain
733168.50,4051406.75,2387.15,238,2525,502.0,0.132,1,gain
733173.50,4051406.75,2390.65,262,2485,505.9,0.133,1,gain
733303.50,4051406.75,2398.77,752,2278,622.0,0.163,1,gain
733304.50,4051406.75,2399.13,755,2275,622.9,0.164,1,gain
733575.50,4051406.75,2521.76,1268,1579,879.1,0.231,1,gain
733576.50,4051406.75,2522.08,1270,1578,880.1,0.231,1,gain
733166.50,4051405.75,2387.15,237,2528,499.8,0.131,1,gain
733167.50,4051405.75,2387.15,242,2526,500.7,0.132,1,gain
733249.50,4051405.75,2385.08,590,2426,573.8,0.151,1,gain
733250.50,4051405.75,2385.52,594,2422,574.7,0.151,1,gain
733507.50,4051405.75,2494.89,1178,1688,812.0,0.213,1,gain
733538.50,4051405.75,2509.10,1223,1626,842.5,0.221,1,gain
733539.50,4051405.75,2509.83,1224,1623,843.5,0.222,1,gain
733170.50,4051404.75,2389.49,266,2499,502.5,0.132,1,gain
733172.50,4051404.75,2390.91,276,2483,504.0,0.132,1,gain
733169.50,4051403.75,2389.60,271,2499,501.1,0.132,1,gain
733521.50,4051403.75,2499.59,1209,1668,825.1,0.217,1,gain
733522.50,4051403.75,2500.17,1210,1665,826.1,0.217,1,gain
733523.50,4051403.75,2500.54,1212,1664,827.1,0.217,1,gain
733524.50,4051403.75,2500.64,1213,1664,828.0,0.218,1,gain
733700.50,4051403.75,2544.34,1423,1527,1000.8,0.263,1,gain
733169.50,4051402.75,2389.69,280,2498,500.7,0.132,1,gain
733170.50,4051402.75,2390.59,285,2488,501.4,0.132,1,gain
733171.50,4051402.75,2390.67,290,2486,502.3,0.132,1,gain
733176.50,4051402.75,2392.29,314,2464,506.5,0.133,1,gain
733270.50,4051402.75,2391.24,682,2358,591.0,0.155,1,gain
733273.50,4051402.75,2391.74,692,2352,593.6,0.156,1,gain
733169.50,4051401.75,2390.36,290,2492,500.1,0.131,1,gain
733170.50,4051401.75,2391.02,295,2484,500.9,0.132,1,gain
733271.50,4051401.75,2391.37,693,2356,591.5,0.155,1,gain
733431.50,4051401.75,2447.76,1074,1930,737.6,0.194,1,gain
733466.50,4051401.75,2469.34,1134,1813,770.9,0.203,1,gain
733571.50,4051400.75,2520.71,1291,1582,873.6,0.230,1,gain
733170.50,4051399.75,2391.38,314,2480,499.9,0.131,1,gain
733171.50,4051399.75,2392.11,318,2472,500.7,0.132,1,gain
733175.50,4051399.75,2392.41,338,2463,504.2,0.132,1,gain
733563.50,4051399.75,2518.81,1286,1589,865.5,0.227,1,gain
733567.50,4051399.75,2520.26,1291,1583,869.4,0.228,1,gain
733568.50,4051399.75,2520.30,1292,1583,870.4,0.229,1,gain
733169.50,4051398.75,2391.63,318,2479,498.6,0.131,1,gain
733170.50,4051398.75,2392.20,323,2472,499.4,0.131,1,gain
733173.50,4051398.75,2392.77,337,2462,501.9,0.132,1,gain
733174.50,4051398.75,2392.77,342,2461,502.8,0.132,1,gain
733175.50,4051398.75,2392.79,347,2459,503.7,0.132,1,gain
733264.50,4051398.75,2391.68,693,2360,583.9,0.153,1,gain
733265.50,4051398.75,2391.94,696,2357,584.7,0.154,1,gain
733374.50,4051398.75,2425.38,979,2070,683.4,0.180,1,gain
733491.50,4051398.75,2483.21,1190,1744,794.3,0.209,1,gain
733565.50,4051398.75,2519.84,1293,1584,867.2,0.228,1,gain
733567.50,4051398.75,2520.03,1296,1584,869.2,0.228,1,gain
733568.50,4051398.75,2520.23,1297,1584,870.1,0.229,1,gain
733168.50,4051397.75,2391.15,323,2484,497.3,0.131,1,gain
733169.50,4051397.75,2391.82,328,2477,498.1,0.131,1,gain
733170.50,4051397.75,2392.12,332,2472,498.9,0.131,1,gain
733172.50,4051397.75,2392.75,342,2464,500.6,0.132,1,gain
733173.50,4051397.75,2392.77,347,2462,501.5,0.132,1,gain
733176.50,4051397.75,2392.96,361,2456,504.1,0.132,1,gain
733567.50,4051397.75,2519.80,1301,1585,868.9,0.228,1,gain
733568.50,4051397.75,2520.05,1302,1585,869.9,0.229,1,gain
733569.50,4051397.75,2520.18,1303,1584,870.8,0.229,1,gain
733160.50,4051396.75,2386.03,294,2544,490.5,0.129,1,gain
733161.50,4051396.75,2386.64,299,2537,491.3,0.129,1,gain
733168.50,4051396.75,2391.34,332,2482,496.8,0.131,1,gain
733169.50,4051396.75,2391.76,337,2477,497.6,0.131,1,gain
733568.50,4051396.75,2519.99,1307,1585,869.6,0.229,1,gain
733585.50,4051396.75,2525.95,1328,1563,886.4,0.233,1,gain
733586.50,4051396.75,2526.30,1329,1562,887.4,0.233,1,gain
733168.50,4051395.75,2391.34,342,2482,496.3,0.130,1,gain
733175.50,4051395.75,2392.97,375,2456,502.3,0.132,1,gain
733582.50,4051395.75,2524.77,1329,1568,883.2,0.232,1,gain
733583.50,4051395.75,2525.17,1330,1566,884.2,0.232,1,gain
733585.50,4051395.75,2526.04,1332,1563,886.2,0.233,1,gain
733586.50,4051395.75,2526.37,1333,1562,887.2,0.233,1,gain
733587.50,4051395.75,2526.37,1335,1562,888.1,0.233,1,gain
733164.50,4051394.75,2389.88,332,2501,492.6,0.129,1,gain
733165.50,4051394.75,2389.88,337,2499,493.5,0.130,1,gain
733168.50,4051394.75,2391.53,351,2480,495.9,0.130,1,gain
733582.50,4051394.75,2524.93,1333,1567,882.9,0.232,1,gain
733586.50,4051394.75,2526.47,1338,1561,886.9,0.233,1,gain
733163.50,4051393.75,2388.97,337,2510,491.4,0.129,1,gain
733165.50,4051393.75,2389.92,347,2498,493.0,0.130,1,gain
733166.50,4051393.75,2390.67,351,2490,493.8,0.130,1,gain
733186.50,4051393.75,2393.60,443,2434,511.1,0.134,1,gain
733160.50,4051392.75,2387.56,332,2528,488.5,0.128,1,gain
733162.50,4051392.75,2388.80,342,2513,490.1,0.129,1,gain
733166.50,4051392.75,2390.76,361,2489,493.3,0.130,1,gain
733185.50,4051392.75,2393.55,447,2436,509.8,0.134,0,gain
733159.50,4051391.75,2387.34,337,2531,487.2,0.128,1,gain
733161.50,4051391.75,2388.03,347,2522,488.8,0.128,1,gain
733164.50,4051391.75,2389.14,361,2506,491.3,0.129,1,gain
733157.50,4051390.75,2386.55,337,2542,485.1,0.127,1,gain
733158.50,4051390.75,2387.02,342,2536,485.9,0.128,1,gain
733160.50,4051390.75,2387.71,351,2526,487.5,0.128,1,gain
733175.50,4051390.75,2392.99,421,2454,500.1,0.131,1,gain
733157.50,4051389.75,2386.53,347,2541,484.6,0.127,1,gain
733169.50,4051389.75,2391.53,403,2476,494.5,0.130,1,gain
733174.50,4051389.75,2393.02,426,2455,498.8,0.131,1,gain
733176.50,4051389.75,2393.26,435,2450,500.5,0.132,1,gain
733394.50,4051389.75,2434.93,1074,2008,699.0,0.184,1,gain
733156.50,4051388.75,2386.48,351,2543,483.3,0.127,1,gain
733164.50,4051388.75,2389.39,389,2503,489.9,0.129,1,gain
733174.50,4051388.75,2392.91,435,2456,498.3,0.131,1,gain
733176.50,4051388.75,2393.32,444,2449,500.1,0.131,1,gain
733183.50,4051388.75,2393.90,475,2434,506.2,0.133,1,gain
733394.50,4051388.75,2434.87,1080,2008,698.7,0.184,1,gain
733315.50,4051387.75,2405.38,915,2223,625.6,0.164,1,gain
733317.50,4051387.75,2405.96,919,2218,627.4,0.165,1,gain
733152.50,4051386.75,2385.20,351,2562,479.1,0.126,1,gain
733159.50,4051386.75,2387.48,385,2528,484.9,0.127,1,gain
733164.50,4051386.75,2388.96,409,2506,489.1,0.129,1,gain
733148.50,4051385.75,2383.26,341,2587,475.4,0.125,1,gain
733151.50,4051385.75,2385.10,356,2564,477.8,0.126,1,gain
733152.50,4051385.75,2385.43,361,2559,478.6,0.126,1,gain
733154.50,4051385.75,2386.20,371,2548,480.2,0.126,1,gain
733159.50,4051385.75,2387.50,395,2527,484.5,0.127,1,gain
733100.50,4051384.75,2376.10,74,2775,434.7,0.114,1,gain
733146.50,4051384.75,2382.36,341,2599,473.3,0.124,1,gain
733154.50,4051384.75,2386.31,381,2547,479.8,0.126,1,gain
733155.50,4051384.75,2386.30,385,2545,480.7,0.126,1,gain
733164.50,4051384.75,2389.17,428,2503,488.2,0.128,1,gain
733171.50,4051384.75,2392.11,459,2466,494.0,0.130,1,gain
733140.50,4051383.75,2382.07,321,2613,467.7,0.123,1,gain
733143.50,4051383.75,2382.58,336,2602,470.2,0.124,1,gain
733145.50,4051383.75,2382.64,346,2598,472.0,0.124,1,gain
733152.50,4051383.75,2385.41,381,2558,477.7,0.126,1,gain
733153.50,4051383.75,2386.31,385,2548,478.4,0.126,1,gain
733155.50,4051383.75,2386.30,395,2544,480.2,0.126,1,gain
733165.50,4051383.75,2390.31,441,2491,488.5,0.128,1,gain
733167.50,4051383.75,2390.71,450,2484,490.2,0.129,1,gain
733140.50,4051382.75,2382.59,331,2608,467.1,0.123,1,gain
733150.50,4051382.75,2384.73,381,2568,475.6,0.125,1,gain
733151.50,4051382.75,2385.09,386,2563,476.4,0.125,1,gain
733167.50,4051382.75,2390.82,460,2483,489.8,0.129,1,gain
733169.50,4051382.75,2391.49,469,2474,491.5,0.129,1,gain
733171.50,4051382.75,2391.92,477,2467,493.2,0.130,1,gain
733172.50,4051382.75,2392.49,482,2460,494.0,0.130,1,gain
733272.50,4051382.75,2397.57,836,2308,584.6,0.154,1,gain
733273.50,4051382.75,2398.33,838,2302,585.4,0.154,1,gain
733274.50,4051382.75,2399.29,841,2294,586.2,0.154,1,gain
733097.50,4051381.75,2374.26,89,2801,431.0,0.113,1,gain
733102.50,4051381.75,2377.20,122,2754,434.7,0.114,1,gain
733140.50,4051381.75,2383.25,341,2601,466.6,0.123,1,gain
733147.50,4051381.75,2384.07,376,2579,472.6,0.124,1,gain
733149.50,4051381.75,2384.60,386,2570,474.3,0.125,1,gain
733150.50,4051381.75,2384.70,391,2568,475.2,0.125,1,gain
733151.50,4051381.75,2385.07,395,2562,476.0,0.125,1,gain
733171.50,4051381.75,2391.92,487,2466,492.8,0.129,1,gain
733175.50,4051381.75,2393.08,504,2450,496.2,0.130,1,gain
733271.50,4051381.75,2396.94,840,2313,583.3,0.153,1,gain
733272.50,4051381.75,2397.43,843,2309,584.2,0.154,1,gain
733275.50,4051381.75,2400.39,851,2285,586.7,0.154,1,gain
733101.50,4051380.75,2376.82,127,2760,433.4,0.114,1,gain
733151.50,4051380.75,2385.29,405,2560,475.5,0.125,1,gain
733160.50,4051380.75,2388.23,447,2517,483.0,0.127,1,gain
733271.50,4051380.75,2397.04,848,2312,583.0,0.153,1,gain
733273.50,4051380.75,2398.34,853,2301,584.7,0.154,1,gain
733275.50,4051380.75,2400.19,859,2287,586.4,0.154,1,gain
733277.50,4051380.75,2400.93,864,2280,588.1,0.155,1,gain
733165.50,4051379.75,2390.31,479,2489,486.8,0.128,1,gain
733276.50,4051379.75,2400.61,869,2283,586.9,0.154,1,gain
733278.50,4051379.75,2401.60,874,2274,588.7,0.155,1,gain
733276.50,4051378.75,2400.53,876,2283,586.5,0.154,1,gain
733154.50,4051377.75,2386.57,449,2541,476.7,0.125,1,gain
733156.50,4051377.75,2387.12,458,2533,478.4,0.126,1,gain
733158.50,4051377.75,2387.78,467,2523,480.0,0.126,1,gain
733166.50,4051377.75,2390.55,502,2485,486.8,0.128,1,gain
733167.50,4051377.75,2390.78,507,2481,487.6,0.128,1,gain
733282.50,4051377.75,2404.22,899,2252,591.4,0.155,1,gain
733106.50,4051376.75,2378.96,204,2720,435.4,0.114,1,gain
733125.50,4051376.75,2383.00,313,2632,451.2,0.119,1,gain
733160.50,4051376.75,2388.65,485,2511,481.3,0.126,1,gain
733167.50,4051376.75,2391.17,516,2478,487.2,0.128,1,gain
733175.50,4051376.75,2393.32,550,2447,494.1,0.130,1,gain
733179.50,4051376.75,2394.07,566,2435,497.6,0.131,1,gain
733273.50,4051376.75,2398.58,883,2299,583.2,0.153,1,gain
733276.50,4051376.75,2400.55,891,2283,585.8,0.154,1,gain
733111.50,4051375.75,2380.99,244,2685,438.9,0.115,1,gain
733113.50,4051375.75,2381.50,256,2675,440.5,0.116,1,gain
733159.50,4051375.75,2388.35,490,2515,480.0,0.126,1,gain
733160.50,4051375.75,2388.76,495,2510,480.8,0.126,1,gain
733161.50,4051375.75,2388.76,499,2508,481.7,0.127,1,gain
733174.50,4051375.75,2393.33,555,2448,492.7,0.129,1,gain
733175.50,4051375.75,2393.51,559,2445,493.6,0.130,1,gain
733274.50,4051375.75,2399.85,892,2289,583.7,0.153,1,gain
733283.50,4051375.75,2404.90,916,2247,591.6,0.155,1,gain
733174.50,4051374.75,2393.32,564,2448,492.3,0.129,1,gain
733175.50,4051374.75,2393.58,568,2444,493.2,0.130,1,gain
733177.50,4051374.75,2394.05,576,2437,494.9,0.130,1,gain
733181.50,4051374.75,2394.38,592,2429,498.5,0.131,1,gain
733132.50,4051373.75,2383.00,381,2616,456.0,0.120,1,gain
733176.50,4051373.75,2393.61,581,2442,493.7,0.130,1,gain
733179.50,4051373.75,2394.12,593,2433,496.3,0.130,1,gain
733275.50,4051373.75,2400.04,910,2287,583.9,0.153,1,gain
733099.50,4051372.75,2376.70,206,2760,427.9,0.112,1,gain
733100.50,4051372.75,2377.09,212,2753,428.7,0.113,1,gain
733277.50,4051372.75,2401.27,922,2277,585.3,0.154,1,gain
733098.50,4051371.75,2376.48,212,2765,426.6,0.112,1,gain
733102.50,4051371.75,2377.76,236,2740,429.8,0.113,1,gain
733277.50,4051371.75,2401.44,930,2275,584.9,0.154,1,gain
733096.50,4051370.75,2375.99,211,2775,424.5,0.112,1,gain
733098.50,4051370.75,2376.43,223,2764,426.2,0.112,1,gain
733101.50,4051370.75,2377.59,241,2744,428.5,0.113,1,gain
733117.50,4051370.75,2380.73,333,2670,441.9,0.116,1,gain
733118.50,4051370.75,2380.88,339,2666,442.7,0.116,1,gain
733119.50,4051370.75,2380.98,344,2663,443.6,0.117,1,gain
733276.50,4051370.75,2400.86,934,2280,583.7,0.153,1,gain
733277.50,4051370.75,2401.49,937,2275,584.6,0.154,1,gain
733279.50,4051370.75,2402.56,942,2266,586.4,0.154,1,gain
733360.50,4051370.75,2424.77,1124,2077,661.3,0.174,1,gain
733368.50,4051370.75,2429.20,1139,2048,668.7,0.176,1,gain
733369.50,4051370.75,2429.78,1141,2044,669.6,0.176,1,gain
733542.50,4051370.75,2506.21,1400,1642,837.1,0.220,1,gain
733118.50,4051369.75,2380.69,349,2667,442.3,0.116,1,gain
733158.50,4051369.75,2388.81,543,2511,476.5,0.125,1,gain
733285.50,4051368.75,2405.85,971,2238,591.0,0.155,1,gain
733101.50,4051367.75,2377.61,275,2741,427.1,0.112,1,gain
733600.50,4051367.75,2526.80,1478,1566,894.1,0.235,1,gain
733098.50,4051366.75,2375.99,269,2766,424.4,0.112,1,gain
733160.50,4051366.75,2389.25,580,2503,477.0,0.125,1,gain
733100.50,4051365.75,2376.70,292,2752,425.5,0.112,1,gain
733101.50,4051365.75,2376.98,298,2746,426.3,0.112,1,gain
733110.50,4051365.75,2378.53,349,2707,433.9,0.114,1,gain
733160.50,4051365.75,2389.29,589,2502,476.6,0.125,1,gain
733160.50,4051364.75,2389.33,599,2501,476.2,0.125,1,gain
733366.50,4051364.75,2428.38,1173,2053,665.0,0.175,1,gain
733586.50,4051364.75,2524.97,1477,1569,879.7,0.231,0,gain
733587.50,4051364.75,2524.87,1478,1570,880.7,0.231,0,gain
733366.50,4051363.75,2428.36,1179,2053,664.7,0.175,1,gain
733584.50,4051363.75,2524.52,1479,1570,877.5,0.231,0,gain
733585.50,4051363.75,2524.60,1480,1570,878.5,0.231,0,gain
733586.50,4051363.75,2524.84,1481,1570,879.5,0.231,0,gain
733587.50,4051363.75,2524.90,1482,1570,880.5,0.231,1,gain
733580.50,4051362.75,2524.31,1480,1570,873.4,0.230,1,gain
733581.50,4051362.75,2524.31,1481,1570,874.4,0.230,1,gain
733583.50,4051362.75,2524.19,1483,1571,876.3,0.230,1,gain
733584.50,4051362.75,2524.46,1484,1571,877.3,0.231,0,gain
733585.50,4051362.75,2524.54,1485,1571,878.3,0.231,1,gain
733586.50,4051362.75,2524.82,1486,1570,879.3,0.231,1,gain
733368.50,4051361.75,2429.28,1195,2047,666.0,0.175,1,gain
733369.50,4051361.75,2429.28,1197,2047,667.0,0.175,1,gain
733579.50,4051361.75,2523.64,1483,1573,872.2,0.229,1,gain
733110.50,4051360.75,2379.47,403,2694,431.5,0.113,1,gain
733110.50,4051359.75,2379.38,414,2694,431.1,0.113,1,gain
733372.50,4051359.75,2430.88,1215,2036,669.2,0.176,1,gain
733373.50,4051359.75,2431.37,1217,2033,670.2,0.176,1,gain
733110.50,4051358.75,2379.60,425,2691,430.6,0.113,1,gain
733373.50,4051358.75,2431.05,1223,2035,669.9,0.176,1,gain
733374.50,4051358.75,2431.63,1225,2031,670.8,0.176,1,gain
733375.50,4051358.75,2432.19,1226,2028,671.8,0.177,1,gain
733376.50,4051358.75,2433.28,1228,2021,672.7,0.177,1,gain
733110.50,4051357.75,2379.83,436,2688,430.1,0.113,1,gain
733300.50,4051357.75,2414.92,1084,2166,600.9,0.158,1,gain
733110.50,4051356.75,2380.01,447,2686,429.7,0.113,1,gain
733393.50,4051356.75,2443.01,1268,1960,688.2,0.181,1,gain
733393.50,4051355.75,2443.05,1274,1960,687.9,0.181,1,gain
733394.50,4051355.75,2443.69,1276,1956,688.9,0.181,1,gain
733395.50,4051355.75,2443.69,1278,1956,689.9,0.181,1,gain
733385.50,4051354.75,2437.12,1268,1996,680.1,0.179,1,gain
733386.50,4051354.75,2437.12,1269,1996,681.1,0.179,1,gain
733112.50,4051353.75,2380.95,489,2670,430.0,0.113,1,gain
733305.50,4051353.75,2416.86,1122,2150,604.3,0.159,1,gain
733396.50,4051353.75,2444.58,1291,1951,690.3,0.181,1,gain
733398.50,4051353.75,2446.63,1294,1938,692.2,0.182,1,gain
733617.50,4051353.75,2531.76,1557,1550,908.1,0.239,1,gain
733112.50,4051352.75,2380.83,500,2671,429.6,0.113,1,gain
733122.50,4051352.75,2382.20,549,2635,438.2,0.115,1,gain
733291.50,4051352.75,2407.89,1099,2219,591.4,0.155,1,gain
733292.50,4051352.75,2408.45,1101,2215,592.3,0.156,1,gain
733294.50,4051352.75,2409.57,1106,2206,594.1,0.156,1,gain
733396.50,4051352.75,2444.74,1297,1950,690.0,0.181,1,gain
733620.50,4051352.75,2532.72,1564,1547,910.9,0.239,1,gain
733119.50,4051351.75,2381.92,545,2643,435.2,0.114,1,gain
